iri,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
http://xitaso.com/xitaso/resource/stringing,-0.3391143684176803,1.1310094917352191,1.5316625306650444,-1.320177289514566,-0.3038958914183947,1.3556312529530743,-2.702647646060373,0.3912129620286045,0.4472709405296229,-0.6664650183852049,2.328184515859949,1.5336948597819302,-1.0182335273247178,0.1935502424059764,-0.6608605830444847,-0.9277406977539582,-1.1415185425202732,-0.6395588084554374,1.1407363610983263,0.2136916399117746,3.1054359446407305,1.023073524581566,0.3435464329749089,1.4036759272423545,-1.7002462657276074,0.2202719366711211,1.0391751774853897,0.1158842524212774,-0.6778365684268558,-0.9701150340388456,-0.3429858686045791,-0.9288481440661924,-0.4339973538350734,1.3986945133727111,-1.7052670761275293,0.8737915741796415,-1.1150395159165054,1.526271062164089,1.835115699442272,-1.4779701803941838,-1.7844934008503748,-0.6729335368585402,-0.4141589474219909,-1.4043296592904844,-0.7436990610543243,2.2534385141058597
http://xitaso.com/xitaso/resource/line_misalignment,0.0854704817132452,-0.6125824049068853,-0.8295363631635867,-0.1946619521016729,-0.3987006980583155,1.0488845650709264,-0.96779641904167,0.6216103645572264,0.1818271303038534,-0.063140385415925,1.5682432966990802,1.710914591956125,-1.3147942967099786,0.2947514180331939,-0.4814044003122153,-0.7106671085153219,-0.520636972650126,-0.2800492693189972,0.6877621906391633,-0.026914313436548,0.5378942194250153,0.1733700233133449,-0.0185347946194184,0.5232793790457491,-0.9673003973931286,0.7409570762716063,0.7755847013122573,-0.1594714376385852,1.587489808831651,-0.6512008818081547,-0.9001289561670561,-1.1258584635031397,0.1421379133465618,0.619565267405353,-0.3125142075881152,1.5062228817206242,-0.804603058929639,0.1917310626410334,0.7349471131893034,-0.470463297202037,0.5614751600232541,-1.2556446201877112,-0.0430256042128381,-0.2129988894818558,0.1073181627059056,-0.4737998328906391
http://xitaso.com/xitaso/resource/gaps,-0.2554773194597888,-0.4769189588868496,-0.1959666279964761,-0.2537450371674729,0.0720923183572463,0.8552805232776828,-0.7903671690161362,1.038271433614915,-0.0444617328634684,-0.2808831087381241,0.0314187894484049,1.0896518715262689,-0.9016152068847764,0.0776112061809551,-0.8632863408949103,-0.7422699781774673,-0.0829190968000171,-0.5394695521472719,0.8293338572693021,-0.330566706415129,0.4771598311998465,0.3239880497711248,-0.2097632527990971,-0.593187202535325,-0.3151689795587767,0.3713214569410044,0.1108954767056193,-0.0548390027988999,0.7041295460151625,-0.6234917337568563,-0.6936617472461934,-1.1468507291947738,-0.4834882274643581,0.2451120001751672,-0.4547025479268179,0.1881873352541913,0.0011056865805636,0.4719792624443509,0.1844861259839146,-0.3088235863981513,-0.4485534381550567,-0.0206118245559137,-0.148216509147402,0.4722951491373693,0.3042660047728007,0.581332484583945
http://xitaso.com/xitaso/resource/layer_separation,-0.5643988878937729,-0.232648611194068,-0.3927297812215252,0.2156689788696517,-0.211732687484577,0.6891470251379802,0.379334529433013,0.0177689304632995,-0.3891258061782288,-0.2759078071955116,0.2569248266872095,0.8854196385493167,-0.5047765511611806,-0.0704766633529675,0.0140992710003746,-0.6492434699458192,-0.2166824758052942,0.2293407254202875,0.2371599615663007,-0.4388249931712925,0.2113387648106954,0.110699767557376,0.0912451708179802,0.1675956092281099,-0.4813829530773356,0.0526072759018973,0.3737949589059817,0.4007990298947512,0.5085847337166446,-0.1582094787477376,-0.7178033073662085,-0.536130522754523,0.1021877277187068,0.639991701413934,-0.57356297499354,0.516027893522799,-0.3433151076508083,-0.1465132292357956,0.3210064044193051,0.0637608339582333,0.0579759979594437,-0.2635605484747542,-0.0770222262994894,-0.077398075589742,-0.2810877343158981,-0.5603537878762391
http://xitaso.com/xitaso/resource/over_extrusion,-0.0292544417426761,-0.3533026023704726,-0.0029112980528845,0.3343655340001822,-0.5436680573838522,0.751793627015852,-0.0438089658271967,0.5689905583097895,-0.6834617041266369,-0.0463102349444981,0.7729501069511222,1.3607657895035763,-0.5949104485900903,-0.260911882234222,-0.2099758739982427,-0.7515434367166565,-0.3547457228559574,0.2739781079516821,0.6728916324930643,-0.2607551042498533,0.3901667742783611,0.5274029945739945,0.4473632475209315,0.5071069483818762,-0.6573520088802237,0.3047845076316574,0.8363242651226763,0.2321975760149312,0.4744989450421938,-0.8036732987215942,-1.0799347909762786,-0.918490272522449,-0.0481780152670487,0.7332407297733784,-0.2595879514245636,1.553113136580114,-0.5698982781069698,0.326205573977941,0.769518827411422,-0.4646810541792253,-0.4068341301801836,-0.4383818115358439,-0.2402996649237853,-0.321154197267316,-0.2176877071035723,-0.6975505055465959
http://xitaso.com/xitaso/resource/poor_bridging,-0.2464830264312733,1.394672114149737,0.6368928355992086,-0.7589932138862366,-0.367562861150094,1.8058494284645985,-2.717657168864635,0.8825163532181095,0.6375540749746608,-0.4790101347442143,2.611419449969364,1.404262158528094,-1.515408706839778,-0.2947712553695392,-0.5295011027380212,-0.985146368762596,-1.771982213569996,-0.8247901564991048,1.490498316788469,0.076429545564942,2.69820157471907,1.353149908483544,-0.4172312723932159,-0.0902533617617225,-1.4886993924308425,0.1089880676598089,0.8784584435704073,0.1285946840950181,0.1507563627204469,-0.8622927493019157,-1.0153335874412874,-0.7090866563890392,-1.0881021834577267,1.511490154863901,-1.0033221135907628,0.5129549569430543,-1.2168270265512269,1.391943072416428,1.0760787415279174,-0.7101169648889811,-1.5626273771008825,-0.5008746485205705,-0.7009386911610547,-1.683388879104335,-0.0746865334960749,1.6996456930712842
http://xitaso.com/xitaso/resource/layer_misalignment,-0.2534646741265143,-0.3838962190510301,-0.0388999664456362,0.2443486640162316,-0.2508275023479365,0.2166873552593208,0.2317305095452399,-0.0574215176204181,0.147088860746141,0.3140771880271544,0.1023778474239387,0.0947830216811097,-0.1023164725599924,0.0104974176687646,0.3303303393912259,-0.3119089536673137,-0.0347531899694207,0.0281800884203552,-0.1119644025143438,-0.106971983401435,0.0208853225053362,-0.204254880663134,0.0857510674268713,0.0238573545483146,0.1156240878908126,0.0213125731127355,-0.0611385367390416,0.1879630432689772,0.1020141791367293,0.2958112129734262,-0.1207671080593543,0.1898638865850624,0.211942160790025,0.2715517001518882,0.0617348662092815,-0.0424037614974263,0.0828686262175523,-0.0415904360724195,-0.11515002718701,0.1988186700510435,0.2983153361755619,-0.2970485778039431,-0.2276538907073683,-0.1925790577648394,-0.4249617275179269,-0.0427550215018779
http://xitaso.com/xitaso/resource/burning,-0.2558822582137676,-0.3875578787814556,-0.0392710001614696,0.2466792982314453,-0.2532199326951303,0.2187541517617891,0.2339407899101007,-0.0579692126700081,0.1484918163665941,0.3170729033652401,0.1033543426916611,0.0956870763615014,-0.103292382425055,0.0105975436133393,0.3334810797253625,-0.3148839880607911,-0.0350846711091136,0.0284488743313593,-0.1130323357827187,-0.1079922982273352,0.0210845298446629,-0.2062030943577514,0.0865689739725886,0.0240849095751393,0.1167269277873438,0.0215158556324529,-0.0617216852746221,0.189755862974385,0.1029872056817699,0.2986327047011401,-0.1219190028538224,0.1916748368191885,0.2139636969157586,0.2741418010068346,0.062323702624812,-0.0428082149361121,0.0836590396065838,-0.0419871318911845,-0.1162483454214285,0.2007150323532882,0.3011607126060529,-0.2998818717030431,-0.2298252876701684,-0.1944159057090153,-0.4290150762288648,-0.0431628253111831
http://xitaso.com/xitaso/resource/blobs,-0.6193771090984929,1.227236496945412,1.7048728019565809,-1.2141889920173876,-0.3759917778844749,1.2005107001622404,-2.408089386920328,0.9701842888147784,0.1844240858830976,-1.1142842220957985,2.239988113574098,1.7554507420946452,-0.8545473306501207,-0.0363038170008838,-1.0777696512689277,0.0812413944611985,-1.1743061837313644,-0.3775752442833177,1.2416587030257245,0.4803313022485674,2.359663101448444,0.6494258885608202,-0.0231180379973127,0.6778835018994176,-2.005362788400907,-0.2140059811250572,2.0257512973641574,-0.0490172332414692,-0.7389648282516885,-1.268723482900734,-0.0584789107950579,-2.0678696819213336,0.302781638362254,1.0061429621794755,-1.4128545328374036,1.251417809074775,-0.9214892791342816,1.318685091707819,1.5379580657906409,-1.5780387928654085,-1.0917055524966035,-0.5108641897424191,-0.6353250585767276,-1.6918761786295535,-0.2973432667927589,1.474196408788161
http://xitaso.com/xitaso/resource/under_extrusion,-0.2120805310691521,0.0280645210936347,-0.3653674823478356,-0.0187166388466638,-0.3849402438934338,0.3042071101355529,-0.3961581665559819,0.4047725332487136,0.2487386802863775,-0.0997597165146724,0.3591910447454067,0.4529538352607182,-0.3995747679400109,0.1842253861075202,0.0925446201202486,0.1498389999666401,-0.257876846231859,-0.4758939104722011,0.0510345201389585,0.2023876066712792,0.2556148396422232,0.0791059704796215,-0.0878507112947707,-0.0052444364133613,-0.5018774016150764,-0.1318184184860413,0.2914248138412282,-0.3288262645371433,0.6379979122885623,-0.2579038407843701,-0.0225142347383638,-0.3694563694963469,0.3035685147689229,-0.1243656956183961,-0.0234321171796322,0.3194271700015811,-0.0198718191736544,-0.1224273510966836,-0.3205881609843203,0.235524695178207,0.1632184138864092,-0.6347476435137186,-0.034804230878894,-0.0629087543368068,-0.0356693733169263,-0.1056024781491827
http://xitaso.com/xitaso/resource/warping,-0.4879186907821657,-0.673573529437825,0.4647892436002452,-1.452971176106615,-0.798020971720545,1.7660189483965807,-2.578302073128137,0.9193681073464144,0.5321646952644035,-0.2055419272297386,2.017770121655177,1.9690504111639824,-1.210119347164699,0.1527411932906228,-0.2440095720445727,-1.0013279701166415,-0.1935487420175561,0.1704496839302187,0.7455833122792563,-0.1834177059793893,0.9899123786962868,0.6422708489190114,0.3018590810065396,0.478144435454079,-2.030950465590067,0.5111771682153247,0.9960856612660334,-0.2989261639969641,0.8574116987145168,-1.5577103650168644,0.2105387752259502,-2.124740799420114,0.7677136351180515,0.6132219294237607,-0.8742625529994771,1.0195108071536596,-0.81826172492861,1.0304864160800362,0.877293728772597,-1.3401448885067513,-0.4450175303362655,-1.4054714743933294,-0.7646780243396668,-1.1544308271194974,0.0507401233030844,1.2203869520610626
http://xitaso.com/xitaso/resource/not_labelable,1.064278492043945,0.4837708989019744,0.750077938051895,-1.584068188099068,-0.5435626801729088,1.7302421474022207,-1.4462967073879056,0.6822830169359755,0.9747271456364012,-0.7994761051425928,1.5685202445163442,1.820907118348845,-0.936780009177124,0.6034592426936294,-1.0838581629590978,0.5634598698863089,-0.7746510028584354,0.5648527664182803,0.1069677554670774,0.7130864454341347,1.698620466337114,1.0913801128925402,1.1382465077841892,-0.2344273348644621,-1.959806065333131,-1.6065113451082615,2.1509647044748674,-0.124239293239039,0.1389624293168109,-1.408406337312862,-0.3448078413472537,-1.933306223140781,0.5734602004198864,1.3517736604862354,-0.9423763121138344,1.1251862644754536,-1.0007160967477504,0.8853224291351013,2.028886804478452,-0.7444849155766224,-0.2851275977380963,0.7344349986398662,-0.4374609488605689,-0.4253295113547333,-0.2492687325811194,0.1037227551132008
http://xitaso.com/xitaso/resource/lost_adhesion,0.5859761231535637,0.1370613001438745,0.894654553594752,-1.3917689949932144,-0.637795862316168,2.137586771571311,-1.1268897977852426,0.4698629357387383,0.960742854727183,-0.6650312216749159,1.744494079126251,2.2341004423933617,-1.3586057411725498,0.6377311641484605,-0.918957054527262,-0.0148976490318351,-0.8517156583474123,0.96503480157992,0.2354079561980779,0.1983036829082998,1.9694335872030664,0.7578437176991512,1.024817496747627,-0.2775045158881281,-1.9283674068053165,-1.435249016621491,2.1638672624181354,0.2557568114263613,0.3236421284310807,-1.1466430718933387,-0.7777510831652343,-2.143703844411712,0.4723858428762439,1.6143438427503107,-1.037851637071873,1.3261279323825963,-1.064089596199272,0.7980206532824635,2.184296356202533,-0.457415450333937,-0.3468298411937847,0.4784653746251189,-0.5449478643705989,-0.8323360811818387,-0.5746332129018465,0.0049633408326487
